area,rooms,bathroom,price,link,latitude,longitude
83,2,2,565000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachoeira-do-bom-jesus-bairros-florianopolis-com-garagem-83m2-venda-RS565000-id-2572578509/,-27.4229055,-48.4356373
103,3,3,2040000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-103m2-venda-RS2040000-id-2571383709/,-27.5864203,-48.5457439
78,2,2,714900,https://www.vivareal.com.br/imovel/apartamento-2-quartos-corrego-grande-bairros-florianopolis-com-garagem-78m2-venda-RS714900-id-2570159201/,-27.6025205,-48.5054205
120,3,3,500000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-120m2-venda-RS500000-id-2572144593/,-27.4388038,-48.4108284
95,2,1,768684,https://www.vivareal.com.br/imovel/apartamento-2-quartos-joao-paulo-bairros-florianopolis-com-garagem-95m2-venda-RS768684-id-2573057088/,-27.5620756,-48.5170356
70,2,2,740000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jurere-bairros-florianopolis-com-garagem-70m2-venda-RS740000-id-2567484017/,-27.4419836,-48.4941144
80,2,2,460000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-80m2-venda-RS460000-id-2570752622/,-27.4291395,-48.3994935
93,3,1,665000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-trindade-bairros-florianopolis-com-garagem-93m2-venda-RS665000-id-2561364740/,-27.5936593,-48.5237787
86,3,2,550000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-trindade-bairros-florianopolis-com-garagem-86m2-venda-RS550000-id-2533352074/,-27.5903218,-48.5218346
115,3,2,1390000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-praia-brava-bairros-florianopolis-com-garagem-115m2-venda-RS1390000-id-2571420035/,-27.3976128,-48.4158254
88,3,2,580000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-88m2-venda-RS580000-id-2554813925/,-27.5921748,-48.5433354
92,3,2,998000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-itacorubi-bairros-florianopolis-com-garagem-92m2-venda-RS998000-id-2557582940/,-27.5907619,-48.5017338
73,2,2,465000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-com-garagem-73m2-venda-RS465000-id-2542524163/,-27.5947203,-48.552545
73,2,2,820000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-joao-paulo-bairros-florianopolis-com-garagem-73m2-venda-RS820000-id-2569469011/,-27.5558643,-48.5021395
75,3,1,690000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cachoeira-do-bom-jesus-bairros-florianopolis-com-garagem-75m2-venda-RS690000-id-2552683721/,-27.4274036,-48.4467099
72,2,2,590000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-itacorubi-bairros-florianopolis-com-garagem-72m2-venda-RS590000-id-2564482971/,-27.5815804,-48.5044255
95,3,2,750000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-95m2-venda-RS750000-id-2571901604/,-27.5941996,-48.5440794
71,2,3,600000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-itacorubi-bairros-florianopolis-com-garagem-71m2-venda-RS600000-id-2484655384/,-27.5747361,-48.5101978
75,2,3,630000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-75m2-venda-RS630000-id-2571364699/,-27.4336452,-48.4035175
98,3,2,987000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-itacorubi-bairros-florianopolis-com-garagem-98m2-venda-RS987000-id-2556840459/,-27.5919535,-48.4922007
71,2,3,1308270,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jurere-internacional-bairros-florianopolis-com-garagem-71m2-venda-RS1308270-id-2545670484/,-27.4402665,-48.5027484
79,2,3,1043966,https://www.vivareal.com.br/imovel/apartamento-2-quartos-campeche-bairros-florianopolis-com-garagem-79m2-venda-RS1043966-id-2567752093/,-27.6824506,-48.4905604
92,3,2,1650000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-campeche-bairros-florianopolis-com-garagem-92m2-venda-RS1650000-id-2556714012/,-27.6824506,-48.4905604
81,2,3,1106000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-com-garagem-81m2-venda-RS1106000-id-2560260166/,-27.5850634,-48.5480078
89,3,2,950000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-itacorubi-bairros-florianopolis-com-garagem-89m2-venda-RS950000-id-2568467684/,-27.5801553,-48.5104263
92,3,2,550000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-balneario-bairros-florianopolis-com-garagem-92m2-venda-RS550000-id-2572566114/,-27.5795963,-48.5811379
71,2,2,680000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-canasvieiras-bairros-florianopolis-com-garagem-71m2-venda-RS680000-id-2562335906/,-27.4304517,-48.4637892
96,3,2,1250000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-itacorubi-bairros-florianopolis-com-garagem-96m2-venda-RS1250000-id-2549778501/,-27.5869049,-48.4954832
71,2,2,560000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-trindade-bairros-florianopolis-com-garagem-71m2-venda-RS560000-id-2546679237/,-27.5903218,-48.5218346
117,3,3,1345372,https://www.vivareal.com.br/imovel/apartamento-3-quartos-trindade-bairros-florianopolis-com-garagem-117m2-venda-RS1345372-id-2549232981/,-27.5893834,-48.5224004
108,3,2,1160000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-108m2-venda-RS1160000-id-2557402344/,-27.590046,-48.5487437
88,3,1,450000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-coqueiros-bairros-florianopolis-com-garagem-88m2-venda-RS450000-id-2571579414/,-27.6112016,-48.5808439
78,2,3,380000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-78m2-venda-RS380000-id-2452332687/,-27.4399071,-48.401143
81,2,2,530000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saco-grande-bairros-florianopolis-com-garagem-81m2-venda-RS530000-id-2570811163/,-27.5439453,-48.4999498
77,2,2,849000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-campeche-bairros-florianopolis-com-garagem-77m2-venda-RS849000-id-2563715966/,-27.6854551,-48.4910906
70,2,2,850000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jurere-internacional-bairros-florianopolis-com-garagem-70m2-venda-RS850000-id-2562972256/,-27.4431121,-48.4970292
112,2,3,650000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-abraao-bairros-florianopolis-com-garagem-112m2-venda-RS650000-id-2555354028/,-27.6063282,-48.5935237
88,2,2,1299138,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jurere-bairros-florianopolis-com-garagem-88m2-venda-RS1299138-id-2570534889/,-27.4448217,-48.4869378
92,3,2,449000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-abraao-bairros-florianopolis-92m2-venda-RS449000-id-2548577065/,-27.6063282,-48.5935237
86,3,2,530000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-capoeiras-bairros-florianopolis-com-garagem-86m2-venda-RS530000-id-2564209065/,-27.5974457,-48.602303
100,2,3,2128000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-com-garagem-100m2-venda-RS2128000-id-2572817503/,-27.5972029,-48.5494815
85,2,3,1230000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-com-garagem-85m2-venda-RS1230000-id-2563960458/,-27.5920886,-48.5490621982999
113,3,3,1550000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jurere-bairros-florianopolis-com-garagem-113m2-venda-RS1550000-id-2568087943/,-27.4450666,-48.4869811
83,3,1,595000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-estreito-bairros-florianopolis-com-garagem-83m2-venda-RS595000-id-2551193219/,-27.5907313,-48.57797
76,2,1,580000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-estreito-bairros-florianopolis-com-garagem-76m2-venda-RS580000-id-2560073917/,-27.5907313,-48.57797
77,2,2,450000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-com-garagem-77m2-venda-RS450000-id-2570252519/,-27.5972029,-48.5494815
80,2,2,712000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-corrego-grande-bairros-florianopolis-com-garagem-80m2-venda-RS712000-id-2569417106/,-27.5920778,-48.5012131
82,3,2,910000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-82m2-venda-RS910000-id-2564271991/,-27.5937487,-48.5589481
70,2,2,460000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-canasvieiras-bairros-florianopolis-com-garagem-70m2-venda-RS460000-id-2539339602/,-27.4295668,-48.4602439
105,2,2,650000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-105m2-venda-RS650000-id-2570752713/,-27.4336452,-48.4035175
117,3,4,1300000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-agronomica-bairros-florianopolis-com-garagem-117m2-venda-RS1300000-id-2541163893/,-27.5768085,-48.5269581
117,4,3,865000,https://www.vivareal.com.br/imovel/apartamento-4-quartos-parque-sao-jorge-bairros-florianopolis-com-garagem-117m2-venda-RS865000-id-2536549693/,-27.5917151,-48.4959365
116,3,2,960000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-campeche-bairros-florianopolis-com-garagem-116m2-venda-RS960000-id-2569416225/,-27.6824506,-48.4905604
80,2,2,1190000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jurere-bairros-florianopolis-com-garagem-80m2-venda-RS1190000-id-2549412967/,-27.4350547,-48.5073769861319
96,3,2,735000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-96m2-venda-RS735000-id-2572319875/,-27.5972029,-48.5494815
73,2,2,1150000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-campeche-bairros-florianopolis-com-garagem-73m2-venda-RS1150000-id-2508542081/,-27.6749209,-48.4843111
80,2,2,950000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-norte-bairros-florianopolis-com-garagem-80m2-venda-RS950000-id-2556650432/,-27.4222713,-48.4022178
120,4,4,1997000,https://www.vivareal.com.br/imovel/apartamento-4-quartos-canasvieiras-bairros-florianopolis-com-garagem-120m2-venda-RS1997000-id-2559417309/,-27.4295668,-48.4602439
83,3,2,450000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-trindade-bairros-florianopolis-com-garagem-83m2-venda-RS450000-id-2565801537/,-27.596302,-48.5256728113371
99,2,3,350000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-99m2-venda-RS350000-id-2565824669/,-27.4399071,-48.401143
109,3,2,1522334,https://www.vivareal.com.br/imovel/apartamento-3-quartos-estreito-bairros-florianopolis-com-garagem-109m2-venda-RS1522334-id-2569726407/,-27.5907313,-48.57797
94,3,1,318000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bom-abrigo-bairros-florianopolis-com-garagem-94m2-venda-RS318000-id-2550868784/,-27.6118044,-48.5949399
70,1,2,680000,https://www.vivareal.com.br/imovel/apartamento-1-quartos-itacorubi-bairros-florianopolis-com-garagem-70m2-venda-RS680000-id-2547517525/,-27.5773831,-48.5127892
80,3,1,300000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-80m2-venda-RS300000-id-2567648699/,-27.4399071,-48.401143
74,2,1,370000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-74m2-venda-RS370000-id-2566072682/,-27.4530418,-48.3803642
78,2,1,360000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-trindade-bairros-florianopolis-78m2-venda-RS360000-id-2564889562/,-27.5831086,-48.5236644
101,3,2,2000000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-campeche-bairros-florianopolis-com-garagem-101m2-venda-RS2000000-id-2551766215/,-27.6824506,-48.4905604
89,3,3,860000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-89m2-venda-RS860000-id-2533974696/,-27.5900066,-48.5443776
80,2,3,1197000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-com-garagem-80m2-venda-RS1197000-id-2563407214/,-27.5910036,-48.5438631
89,3,2,1390000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-trindade-bairros-florianopolis-com-garagem-89m2-venda-RS1390000-id-2518219515/,-27.5809487,-48.5254183
104,2,1,375000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-104m2-venda-RS375000-id-2559239675/,-27.4399071,-48.401143
87,3,2,470000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-capoeiras-bairros-florianopolis-com-garagem-87m2-venda-RS470000-id-2569810957/,-27.5973329,-48.5900084
82,2,2,600000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachoeira-do-bom-jesus-bairros-florianopolis-com-garagem-82m2-venda-RS600000-id-2572137378/,-27.4219368,-48.4268141
118,2,3,975000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-joao-paulo-bairros-florianopolis-com-garagem-118m2-venda-RS975000-id-2552562669/,-27.5558643,-48.5021395
86,3,2,1250000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-86m2-venda-RS1250000-id-2559020659/,-27.5899119,-48.5602226
111,3,3,895000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-corrego-grande-bairros-florianopolis-com-garagem-111m2-venda-RS895000-id-2546947581/,-27.6029531,-48.5060246
87,2,3,1248000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jurere-bairros-florianopolis-com-garagem-87m2-venda-RS1248000-id-2531346923/,-27.4450666,-48.4869811
88,3,1,340000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-capoeiras-bairros-florianopolis-com-garagem-88m2-venda-RS340000-id-2572700279/,-27.5973329,-48.5900084
87,2,1,1148821,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jurere-bairros-florianopolis-com-garagem-87m2-venda-RS1148821-id-1038390870/,-27.4450666,-48.4869811
75,2,1,630000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-75m2-venda-RS630000-id-2571280119/,-27.4336452,-48.4035175
82,3,1,900000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-82m2-venda-RS900000-id-2563135486/,-27.4341444,-48.3934617
75,2,2,510000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-capoeiras-bairros-florianopolis-com-garagem-75m2-venda-RS510000-id-2569115445/,-27.5974954,-48.5893586
72,2,2,756800,https://www.vivareal.com.br/imovel/apartamento-2-quartos-canasvieiras-bairros-florianopolis-com-garagem-72m2-venda-RS756800-id-2566643181/,-27.4295668,-48.4602439
72,2,2,580000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-canasvieiras-bairros-florianopolis-com-garagem-72m2-venda-RS580000-id-2569732801/,-27.4295668,-48.4602439
89,3,2,498000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-trindade-bairros-florianopolis-com-garagem-89m2-venda-RS498000-id-2527013009/,-27.5895263,-48.5200012
100,3,2,1360000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-100m2-venda-RS1360000-id-2567907290/,-27.5932709,-48.5557152
102,2,3,850000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saco-grande-bairros-florianopolis-com-garagem-102m2-venda-RS850000-id-2570469313/,-27.5428005,-48.5005262
87,3,2,410000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-87m2-venda-RS410000-id-2569416218/,-27.4399071,-48.401143
105,3,1,990000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-coqueiros-bairros-florianopolis-com-garagem-105m2-venda-RS990000-id-2536552884/,-27.6060868,-48.5804042
103,2,2,550000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-103m2-venda-RS550000-id-2555389315/,-27.4274636,-48.4050976
77,2,2,490000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-abraao-bairros-florianopolis-com-garagem-77m2-venda-RS490000-id-2548465865/,-27.6063282,-48.5935237
84,3,3,297000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-84m2-venda-RS297000-id-2459807586/,-27.4363229,-48.3932246
80,3,2,765000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-80m2-venda-RS765000-id-2558235957/,-27.5879639,-48.5441723
75,2,2,360000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-norte-bairros-florianopolis-com-garagem-75m2-venda-RS360000-id-2567299093/,-27.4223571,-48.4048927
70,2,2,1145000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-campeche-bairros-florianopolis-com-garagem-70m2-venda-RS1145000-id-2566307771/,-27.6749209,-48.4843111
108,3,4,1350000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-agronomica-bairros-florianopolis-com-garagem-108m2-venda-RS1350000-id-2572141383/,-27.5762715,-48.5421785
74,2,2,790000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-coqueiros-bairros-florianopolis-com-garagem-74m2-venda-RS790000-id-2572141807/,-27.6112191,-48.5811339
90,2,1,435000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-coqueiros-bairros-florianopolis-90m2-venda-RS435000-id-2560102503/,-27.6062839,-48.5776532
110,3,3,1099000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-itaguacu-bairros-florianopolis-com-garagem-110m2-venda-RS1099000-id-2554722896/,-27.616243,-48.5908065
97,3,2,895000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-97m2-venda-RS895000-id-2564927956/,-27.5904629,-48.5542109
101,3,3,1273000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-itacorubi-bairros-florianopolis-com-garagem-101m2-venda-RS1273000-id-2559614860/,-27.5815804,-48.5044255
78,2,2,750000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-trindade-bairros-florianopolis-com-garagem-78m2-venda-RS750000-id-2560076809/,-27.582703,-48.5240944
93,4,3,695000,https://www.vivareal.com.br/imovel/apartamento-4-quartos-carvoeira-bairros-florianopolis-com-garagem-93m2-venda-RS695000-id-2538049583/,-27.6035661,-48.5280992
90,3,3,1390000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jurere-bairros-florianopolis-com-garagem-90m2-venda-RS1390000-id-2550784913/,-27.4399258,-48.4865247
78,2,2,450000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-78m2-venda-RS450000-id-2572414297/,-27.4336452,-48.4035175
74,3,2,400000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-capoeiras-bairros-florianopolis-com-garagem-74m2-venda-RS400000-id-2561205557/,-27.5927043,-48.5888707
83,2,2,498000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-atlantico-bairros-florianopolis-com-garagem-83m2-venda-RS498000-id-2523528768/,-27.5782158,-48.6000889
79,3,2,350000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-itaguacu-bairros-florianopolis-79m2-venda-RS350000-id-2566349637/,-27.6146564,-48.5915496
84,2,3,588000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-84m2-venda-RS588000-id-2553102002/,-27.4324095,-48.4035147
77,2,2,420000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-77m2-venda-RS420000-id-2568080591/,-27.4369778,-48.4075183
117,3,3,1430000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-117m2-venda-RS1430000-id-2536870393/,-27.5842274,-48.5466395
87,2,3,1247769,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jurere-internacional-bairros-florianopolis-com-garagem-87m2-venda-RS1247769-id-2572577990/,-27.4402665,-48.5027484
79,2,3,2279000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-com-garagem-79m2-venda-RS2279000-id-2546270590/,-27.5888152,-48.5524544
84,2,1,490000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-84m2-venda-RS490000-id-2548518868/,-27.4259986,-48.4038679
96,3,3,1250000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-itacorubi-bairros-florianopolis-com-garagem-96m2-venda-RS1250000-id-2552507311/,-27.5919535,-48.4922007
108,3,3,1220000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-corrego-grande-bairros-florianopolis-com-garagem-108m2-venda-RS1220000-id-2572966295/,-27.6029531,-48.5060246
101,3,2,700000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-101m2-venda-RS700000-id-2570274616/,-27.5902591,-48.558237
87,2,2,550000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-com-garagem-87m2-venda-RS550000-id-2519447279/,-27.5972029,-48.5494815
88,2,2,835000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-itacorubi-bairros-florianopolis-com-garagem-88m2-venda-RS835000-id-2565966330/,-27.5900227,-48.4938053
118,3,2,749000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-118m2-venda-RS749000-id-2550868563/,-27.5972029,-48.5494815
107,3,3,1590000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jurere-internacional-bairros-florianopolis-com-garagem-107m2-venda-RS1590000-id-2552757772/,-27.4431121,-48.4970292
120,3,3,580000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-estreito-bairros-florianopolis-com-garagem-120m2-venda-RS580000-id-2571134614/,-27.5913355,-48.5760403
90,3,2,690000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-90m2-venda-RS690000-id-2569866311/,-27.5972029,-48.5494815
106,3,3,750000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-corrego-grande-bairros-florianopolis-com-garagem-106m2-venda-RS750000-id-2563234856/,-27.6007352,-48.4994204
91,3,2,750000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-saco-grande-bairros-florianopolis-com-garagem-91m2-venda-RS750000-id-2537158412/,-27.5428005,-48.5005262
73,2,2,450000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-73m2-venda-RS450000-id-2571286055/,-27.4336452,-48.4035175
96,3,3,1081000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-corrego-grande-bairros-florianopolis-com-garagem-96m2-venda-RS1081000-id-2562549773/,-27.6004558,-48.499323
90,2,2,750000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-canasvieiras-bairros-florianopolis-com-garagem-90m2-venda-RS750000-id-2571325655/,-27.4344703,-48.4583614
93,2,2,280000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-93m2-venda-RS280000-id-2572717297/,-27.4406569,-48.417504
100,2,2,2120000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-com-garagem-100m2-venda-RS2120000-id-2564255113/,-27.5972029,-48.5494815
114,3,2,1530667,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jurere-bairros-florianopolis-com-garagem-114m2-venda-RS1530667-id-2570535724/,-27.4448217,-48.4869378
