area,rooms,bathroom,price,link,latitude,longitude
117,4,2,970000,https://www.vivareal.com.br/imovel/apartamento-4-quartos-itacorubi-bairros-florianopolis-com-garagem-117m2-venda-RS970000-id-2557111427/,-27.5815804,-48.5044255
78,3,1,460000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-coqueiros-bairros-florianopolis-com-garagem-78m2-venda-RS460000-id-2569500903/,-27.6112016,-48.5808439
70,2,2,360000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-capoeiras-bairros-florianopolis-com-garagem-70m2-venda-RS360000-id-2571221133/,-27.6015722,-48.586877
101,3,2,1699000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-101m2-venda-RS1699000-id-2571004348/,-27.5908399,-48.5504964
80,2,2,390000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-coqueiros-bairros-florianopolis-com-garagem-80m2-venda-RS390000-id-2564308612/,-27.5996873,-48.5737472
80,2,2,560000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jurere-bairros-florianopolis-com-garagem-80m2-venda-RS560000-id-2571600698/,-27.4398685,-48.4836722
118,3,4,865694,https://www.vivareal.com.br/imovel/apartamento-3-quartos-joao-paulo-bairros-florianopolis-com-garagem-118m2-venda-RS865694-id-2494089464/,-27.5558643,-48.5021395
78,2,2,615000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-abraao-bairros-florianopolis-com-garagem-78m2-venda-RS615000-id-2570278264/,-27.6088529,-48.5937565
75,2,2,600000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-estreito-bairros-florianopolis-com-garagem-75m2-venda-RS600000-id-2534510882/,-27.5918114,-48.5784626
100,2,3,2120000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-com-garagem-100m2-venda-RS2120000-id-2564272554/,-27.5888152,-48.5524544
94,3,2,570000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-corrego-grande-bairros-florianopolis-com-garagem-94m2-venda-RS570000-id-2572137808/,-27.6004558,-48.499323
116,3,2,750000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-balneario-bairros-florianopolis-com-garagem-116m2-venda-RS750000-id-2571133075/,-27.5798053,-48.5850424
94,3,3,850000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-corrego-grande-bairros-florianopolis-com-garagem-94m2-venda-RS850000-id-2523197770/,-27.6004558,-48.499323
98,3,2,730000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-estreito-bairros-florianopolis-com-garagem-98m2-venda-RS730000-id-2570794453/,-27.5953103,-48.5737409
72,2,2,340000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-campeche-bairros-florianopolis-com-garagem-72m2-venda-RS340000-id-2558572514/,-27.6882601,-48.4989802
86,2,2,650000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-86m2-venda-RS650000-id-2571382787/,-27.4222713,-48.4022178
77,3,1,345000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-trindade-bairros-florianopolis-com-garagem-77m2-venda-RS345000-id-2562446271/,-27.5853801,-48.5263766
118,3,3,1280000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-118m2-venda-RS1280000-id-2570298834/,-27.4259676,-48.4043919
109,3,2,390000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-itaguacu-bairros-florianopolis-com-garagem-109m2-venda-RS390000-id-2569432257/,-27.6146564,-48.5915496
101,3,2,935000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-itacorubi-bairros-florianopolis-com-garagem-101m2-venda-RS935000-id-2543030894/,-27.5758091,-48.5102638
76,3,2,745000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-praia-brava-bairros-florianopolis-com-garagem-76m2-venda-RS745000-id-2564862895/,-27.3945166,-48.4165737
86,3,2,915000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-coqueiros-bairros-florianopolis-com-garagem-86m2-venda-RS915000-id-2572142392/,-27.6112191,-48.5811339
80,3,2,720000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-agronomica-bairros-florianopolis-com-garagem-80m2-venda-RS720000-id-2565208679/,-27.5740984,-48.5352509
77,2,2,900000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-rio-tavares-bairros-florianopolis-com-garagem-77m2-venda-RS900000-id-2566984297/,-27.6475997,-48.4805757
71,2,2,575000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-itacorubi-bairros-florianopolis-com-garagem-71m2-venda-RS575000-id-2570515020/,-27.5815804,-48.5044255
77,2,2,795000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-itacorubi-bairros-florianopolis-com-garagem-77m2-venda-RS795000-id-2567822480/,-27.5919535,-48.4922007
117,3,2,498500,https://www.vivareal.com.br/imovel/apartamento-3-quartos-canto-bairros-florianopolis-com-garagem-117m2-venda-RS498500-id-2572471547/,-27.5867969,-48.5862206
80,2,2,585000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saco-grande-bairros-florianopolis-com-garagem-80m2-venda-RS585000-id-2539935645/,-27.5439453,-48.4999498
74,3,1,430000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-coqueiros-bairros-florianopolis-com-garagem-74m2-venda-RS430000-id-2568682398/,-27.6112016,-48.5808439
114,3,3,1770000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-parque-sao-jorge-bairros-florianopolis-com-garagem-114m2-venda-RS1770000-id-2556905470/,-27.589723,-48.4997545
74,2,2,790000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-coqueiros-bairros-florianopolis-com-garagem-74m2-venda-RS790000-id-2573036011/,-27.6102711,-48.5793322
80,2,2,460000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-80m2-venda-RS460000-id-2541182604/,-27.4388416,-48.3996094
89,3,4,1098000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jurere-internacional-bairros-florianopolis-com-garagem-89m2-venda-RS1098000-id-2564571791/,-27.4402665,-48.5027484
98,3,2,995000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-itacorubi-bairros-florianopolis-com-garagem-98m2-venda-RS995000-id-2568448193/,-27.5767218,-48.5065654
76,2,2,1280000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-campeche-bairros-florianopolis-com-garagem-76m2-venda-RS1280000-id-2558439954/,-27.6647226,-48.4787107
103,2,2,1350000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-lagoa-da-conceicao-bairros-florianopolis-com-garagem-103m2-venda-RS1350000-id-2545388527/,-27.5697194,-48.4515809469589
90,3,2,630000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-atlantico-bairros-florianopolis-com-garagem-90m2-venda-RS630000-id-2564333696/,-27.5754924,-48.5967993
72,2,2,439000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-abraao-bairros-florianopolis-com-garagem-72m2-venda-RS439000-id-2568322080/,-27.6063282,-48.5935237
71,2,2,790000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-trindade-bairros-florianopolis-com-garagem-71m2-venda-RS790000-id-2572096287/,-27.5809487,-48.5254183
81,2,2,630000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-com-garagem-81m2-venda-RS630000-id-2571696195/,-27.6004351,-48.5483913
117,4,3,1080000,https://www.vivareal.com.br/imovel/apartamento-4-quartos-parque-sao-jorge-bairros-florianopolis-com-garagem-117m2-venda-RS1080000-id-2565812535/,-27.589723,-48.4997545
101,3,2,1550000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-corrego-grande-bairros-florianopolis-com-garagem-101m2-venda-RS1550000-id-2556289117/,-27.603255,-48.5011645
103,3,3,1880000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-coqueiros-bairros-florianopolis-com-garagem-103m2-venda-RS1880000-id-2571047395/,-27.6126837,-48.5833449
83,2,2,570000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-canasvieiras-bairros-florianopolis-com-garagem-83m2-venda-RS570000-id-2564829998/,-27.4295668,-48.4602439
85,2,3,570000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-abraao-bairros-florianopolis-com-garagem-85m2-venda-RS570000-id-2572624593/,-27.6088529,-48.5937565
95,3,2,1440000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-95m2-venda-RS1440000-id-2557076020/,-27.5908399,-48.5504964
115,3,4,1300000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-115m2-venda-RS1300000-id-2571809889/,-27.5890138,-48.5441045
116,3,4,1590000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-116m2-venda-RS1590000-id-2564272081/,-27.5932545,-48.5533627259684
113,2,2,998000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jurere-bairros-florianopolis-com-garagem-113m2-venda-RS998000-id-2571044288/,-27.4450666,-48.4869811
89,3,2,750000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-agronomica-bairros-florianopolis-com-garagem-89m2-venda-RS750000-id-2564755056/,-27.5762715,-48.5421785
95,3,2,535000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-abraao-bairros-florianopolis-com-garagem-95m2-venda-RS535000-id-2562184500/,-27.6088529,-48.5937565
91,3,2,580000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-coqueiros-bairros-florianopolis-com-garagem-91m2-venda-RS580000-id-2566157568/,-27.5996873,-48.5737472
108,2,2,860000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-canto-bairros-florianopolis-com-garagem-108m2-venda-RS860000-id-2564167575/,-27.5829101,-48.5852932
95,3,2,750000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-agronomica-bairros-florianopolis-com-garagem-95m2-venda-RS750000-id-2561049075/,-27.5740686,-48.5343368
78,2,2,1250000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-campeche-bairros-florianopolis-com-garagem-78m2-venda-RS1250000-id-2565990851/,-27.6749209,-48.4843111
72,2,1,750000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-itacorubi-bairros-florianopolis-com-garagem-72m2-venda-RS750000-id-2570520946/,-27.5773831,-48.5127892
110,3,3,1050000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-110m2-venda-RS1050000-id-2571427678/,-27.5855211,-48.5451844
78,2,2,995000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-com-garagem-78m2-venda-RS995000-id-2572887373/,-27.5902591,-48.558237
88,3,2,890000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-corrego-grande-bairros-florianopolis-com-garagem-88m2-venda-RS890000-id-2563791095/,-27.6004558,-48.499323
116,3,2,620000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-canasvieiras-bairros-florianopolis-com-garagem-116m2-venda-RS620000-id-2539337147/,-27.4295668,-48.4602439
87,3,2,915000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-coqueiros-bairros-florianopolis-com-garagem-87m2-venda-RS915000-id-2569444001/,-27.6112016,-48.5808439
74,2,2,790000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-coqueiros-bairros-florianopolis-com-garagem-74m2-venda-RS790000-id-2571686852/,-27.6112191,-48.5811339
100,3,3,900000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-100m2-venda-RS900000-id-2557867668/,-27.5937487,-48.5589481
91,3,2,835000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-corrego-grande-bairros-florianopolis-com-garagem-91m2-venda-RS835000-id-2569182407/,-27.6021524,-48.5042048
118,2,3,1000000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-joao-paulo-bairros-florianopolis-com-garagem-118m2-venda-RS1000000-id-2550046800/,-27.5559219,-48.5019898
80,3,2,296000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-80m2-venda-RS296000-id-2565808423/,-27.4399071,-48.401143
74,2,2,595000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-itacorubi-bairros-florianopolis-com-garagem-74m2-venda-RS595000-id-2560048352/,-27.5758091,-48.5102638
75,2,2,298000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-coqueiros-bairros-florianopolis-com-garagem-75m2-venda-RS298000-id-2545775686/,-27.6112016,-48.5808439
110,3,4,1800000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jurere-internacional-bairros-florianopolis-com-garagem-110m2-venda-RS1800000-id-2570789469/,-27.4431121,-48.4970292
79,2,2,750000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-praia-brava-bairros-florianopolis-com-garagem-79m2-venda-RS750000-id-2560876634/,-27.3945166,-48.4165737
75,2,2,625000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-itacorubi-bairros-florianopolis-com-garagem-75m2-venda-RS625000-id-2563405436/,-27.5815804,-48.5044255
84,3,2,430000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-trindade-bairros-florianopolis-com-garagem-84m2-venda-RS430000-id-2561074834/,-27.5893834,-48.5224004
110,3,2,650000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-coqueiros-bairros-florianopolis-com-garagem-110m2-venda-RS650000-id-2564309327/,-27.6047122,-48.5766769
97,3,2,1359000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-97m2-venda-RS1359000-id-2567334138/,-27.5898986,-48.5602288
100,3,3,950000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-100m2-venda-RS950000-id-2566944959/,-27.5879951,-48.5479077
99,2,2,560000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saco-dos-limoes-bairros-florianopolis-com-garagem-99m2-venda-RS560000-id-2568466562/,-27.6159129,-48.5275118
72,2,2,989000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-campeche-bairros-florianopolis-com-garagem-72m2-venda-RS989000-id-2524802586/,-27.6749209,-48.4843111
85,2,2,575000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-abraao-bairros-florianopolis-com-garagem-85m2-venda-RS575000-id-2566967073/,-27.6088529,-48.5937565
72,2,2,498000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-72m2-venda-RS498000-id-2561643104/,-27.4259986,-48.4038679
89,3,2,850000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-itacorubi-bairros-florianopolis-com-garagem-89m2-venda-RS850000-id-2553013208/,-27.5815804,-48.5044255
110,3,2,930000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-joao-paulo-bairros-florianopolis-com-garagem-110m2-venda-RS930000-id-2549522014/,-27.5601512,-48.511257
70,2,2,550000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-70m2-venda-RS550000-id-2570153110/,-27.4399071,-48.401143
74,3,2,430000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-coqueiros-bairros-florianopolis-com-garagem-74m2-venda-RS430000-id-2571432064/,-27.6062839,-48.5776532
112,2,2,720000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-canasvieiras-bairros-florianopolis-com-garagem-112m2-venda-RS720000-id-2552921949/,-27.4302416,-48.468117
116,3,2,1500000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-campeche-bairros-florianopolis-com-garagem-116m2-venda-RS1500000-id-2566985660/,-27.6824506,-48.4905604
93,3,2,690000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-93m2-venda-RS690000-id-2567832501/,-27.4259986,-48.4038679
95,3,3,1122906,https://www.vivareal.com.br/imovel/apartamento-3-quartos-itacorubi-bairros-florianopolis-com-garagem-95m2-venda-RS1122906-id-2566403114/,-27.576749,-48.5146718
109,2,3,1880000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jurere-bairros-florianopolis-com-garagem-109m2-venda-RS1880000-id-2572576161/,-27.4412981,-48.4850374
110,3,2,985000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-110m2-venda-RS985000-id-2572799612/,-27.4233013,-48.4059404
72,2,1,560000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-trindade-bairros-florianopolis-com-garagem-72m2-venda-RS560000-id-2572322540/,-27.5903218,-48.5218346
70,2,1,420000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-itacorubi-bairros-florianopolis-com-garagem-70m2-venda-RS420000-id-2563376704/,-27.576749,-48.5146718
117,4,3,880000,https://www.vivareal.com.br/imovel/apartamento-4-quartos-parque-sao-jorge-bairros-florianopolis-com-garagem-117m2-venda-RS880000-id-2570597265/,-27.589723,-48.4997545
109,2,3,1448951,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jurere-internacional-bairros-florianopolis-com-garagem-109m2-venda-RS1448951-id-2564983132/,-27.4421619,-48.5012704
74,2,2,650000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-estreito-bairros-florianopolis-com-garagem-74m2-venda-RS650000-id-2569529452/,-27.5907313,-48.57797
90,3,2,600000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-coqueiros-bairros-florianopolis-com-garagem-90m2-venda-RS600000-id-2548858665/,-27.6060868,-48.5804042
116,4,2,1350000,https://www.vivareal.com.br/imovel/apartamento-4-quartos-parque-sao-jorge-bairros-florianopolis-com-garagem-116m2-venda-RS1350000-id-2560350147/,-27.5907619,-48.5017338
82,2,2,495000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saco-grande-bairros-florianopolis-com-garagem-82m2-venda-RS495000-id-2569237403/,-27.5428005,-48.5005262
95,3,2,450000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-agronomica-bairros-florianopolis-com-garagem-95m2-venda-RS450000-id-2555778126/,-27.5740984,-48.5352509
104,3,4,2500000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-campeche-bairros-florianopolis-com-garagem-104m2-venda-RS2500000-id-2565686904/,-27.6749209,-48.4843111
87,2,2,1050000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jurere-bairros-florianopolis-com-garagem-87m2-venda-RS1050000-id-2551383469/,-27.4450666,-48.4869811
101,2,2,930000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jurere-bairros-florianopolis-com-garagem-101m2-venda-RS930000-id-2572561921/,-27.4401285,-48.4836884
110,3,2,1190000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-110m2-venda-RS1190000-id-2566732767/,-27.5908102,-48.5523605
90,3,2,636000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-itacorubi-bairros-florianopolis-com-garagem-90m2-venda-RS636000-id-2571638319/,-27.5767218,-48.5065654
101,3,2,435000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-estreito-bairros-florianopolis-com-garagem-101m2-venda-RS435000-id-2552503614/,-27.586539,-48.5799751
92,3,2,535000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-abraao-bairros-florianopolis-com-garagem-92m2-venda-RS535000-id-2571600185/,-27.6088529,-48.5937565
114,2,2,999000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jurere-bairros-florianopolis-com-garagem-114m2-venda-RS999000-id-2570652590/,-27.4450666,-48.4869811
87,2,2,425000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saco-grande-bairros-florianopolis-87m2-venda-RS425000-id-2560808290/,-27.5439453,-48.4999498
83,2,2,499000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-83m2-venda-RS499000-id-2565610157/,-27.4341444,-48.3934617
80,3,2,360000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-trindade-bairros-florianopolis-com-garagem-80m2-venda-RS360000-id-2557809964/,-27.5903218,-48.5218346
90,2,2,1150000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jurere-internacional-bairros-florianopolis-com-garagem-90m2-venda-RS1150000-id-2557945739/,-27.4402665,-48.5027484
102,3,2,1600000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-corrego-grande-bairros-florianopolis-com-garagem-102m2-venda-RS1600000-id-2572270454/,-27.5920778,-48.5012131
88,3,2,490000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-balneario-bairros-florianopolis-com-garagem-88m2-venda-RS490000-id-2551984331/,-27.5795963,-48.5811379
100,2,3,850000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jurere-bairros-florianopolis-com-garagem-100m2-venda-RS850000-id-2568943794/,-27.4401285,-48.4836884
114,3,2,1390000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-coqueiros-bairros-florianopolis-com-garagem-114m2-venda-RS1390000-id-2565015187/,-27.6126837,-48.5833449
100,3,2,798000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-capoeiras-bairros-florianopolis-com-garagem-100m2-venda-RS798000-id-2566112962/,-27.5957139,-48.5825606
98,3,2,960000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-beira-mar-bairros-florianopolis-com-garagem-98m2-venda-RS960000-id-2565013503/,-27.5875072,-48.5567276
79,1,2,750000,https://www.vivareal.com.br/imovel/apartamento-1-quartos-itacorubi-bairros-florianopolis-com-garagem-79m2-venda-RS750000-id-2569733928/,-27.5786783,-48.5100725
75,2,1,270000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-campeche-bairros-florianopolis-com-garagem-75m2-venda-RS270000-id-2567768681/,-27.6824506,-48.4905604
95,2,2,578000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-95m2-venda-RS578000-id-2568568326/,-27.4259986,-48.4038679
75,2,2,636000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-estreito-bairros-florianopolis-com-garagem-75m2-venda-RS636000-id-2566741739/,-27.5907313,-48.57797
117,4,3,970000,https://www.vivareal.com.br/imovel/apartamento-4-quartos-parque-sao-jorge-bairros-florianopolis-com-garagem-117m2-venda-RS970000-id-2566993477/,-27.589723,-48.4997545
72,2,2,799000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-agronomica-bairros-florianopolis-com-garagem-72m2-venda-RS799000-id-2560315061/,-27.5811118,-48.5420848
109,3,2,540000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-109m2-venda-RS540000-id-2540320767/,-27.4399071,-48.401143
105,3,2,1400000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jurere-bairros-florianopolis-com-garagem-105m2-venda-RS1400000-id-2571031161/,-27.4424721,-48.4877448
75,2,2,635000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-estreito-bairros-florianopolis-com-garagem-75m2-venda-RS635000-id-2565208617/,-27.581962,-48.5903926
111,3,3,898000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-corrego-grande-bairros-florianopolis-com-garagem-111m2-venda-RS898000-id-2546834940/,-27.6029531,-48.5060246
86,3,2,530000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-capoeiras-bairros-florianopolis-com-garagem-86m2-venda-RS530000-id-2569247802/,-27.5974457,-48.602303
83,3,2,430000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-estreito-bairros-florianopolis-com-garagem-83m2-venda-RS430000-id-2551239958/,-27.597817,-48.5725775
120,3,3,750000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-120m2-venda-RS750000-id-2545762930/,-27.5972029,-48.5494815
88,3,2,339000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-capoeiras-bairros-florianopolis-com-garagem-88m2-venda-RS339000-id-2572627373/,-27.5968888,-48.5973851
94,2,3,1369000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-agronomica-bairros-florianopolis-com-garagem-94m2-venda-RS1369000-id-2553022102/,-27.5781447,-48.5357168
119,3,2,585000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-abraao-bairros-florianopolis-com-garagem-119m2-venda-RS585000-id-2509219535/,-27.6054888,-48.5911808
93,3,2,850000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-itacorubi-bairros-florianopolis-com-garagem-93m2-venda-RS850000-id-2571363790/,-27.5767218,-48.5065654
78,2,3,1283069,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jurere-internacional-bairros-florianopolis-com-garagem-78m2-venda-RS1283069-id-2570839521/,-27.4482732,-48.5014846
82,3,2,889000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-trindade-bairros-florianopolis-com-garagem-82m2-venda-RS889000-id-2572441080/,-27.5922939,-48.5188429
84,3,2,670000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-capoeiras-bairros-florianopolis-com-garagem-84m2-venda-RS670000-id-2553468796/,-27.5954728,-48.5838906
90,3,2,580000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-corrego-grande-bairros-florianopolis-com-garagem-90m2-venda-RS580000-id-2570250927/,-27.5920778,-48.5012131
72,2,2,585000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-norte-bairros-florianopolis-com-garagem-72m2-venda-RS585000-id-2570148964/,-27.4274636,-48.4050976
88,3,2,752000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-coqueiros-bairros-florianopolis-com-garagem-88m2-venda-RS752000-id-2564984157/,-27.6126837,-48.5833449
107,2,2,688000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ribeirao-da-ilha-bairros-florianopolis-com-garagem-107m2-venda-RS688000-id-2560206564/,-27.7064149,-48.5086239
72,2,2,490000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-com-garagem-72m2-venda-RS490000-id-2549584056/,-27.5988684,-48.5490165
112,4,3,849000,https://www.vivareal.com.br/imovel/apartamento-4-quartos-corrego-grande-bairros-florianopolis-com-garagem-112m2-venda-RS849000-id-2559448164/,-27.5920778,-48.5012131
74,2,2,889000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-campeche-bairros-florianopolis-com-garagem-74m2-venda-RS889000-id-2533549577/,-27.6759558,-48.4865151
100,3,2,798000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-estreito-bairros-florianopolis-com-garagem-100m2-venda-RS798000-id-2572143897/,-27.5918114,-48.5784626
76,2,2,420693,https://www.vivareal.com.br/imovel/apartamento-2-quartos-capoeiras-bairros-florianopolis-com-garagem-76m2-venda-RS420693-id-2554674931/,-27.6023079,-48.5911622
99,3,2,1550000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-campeche-bairros-florianopolis-com-garagem-99m2-venda-RS1550000-id-2558446945/,-27.6889312,-48.4845092
113,3,3,1568977,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jurere-bairros-florianopolis-com-garagem-113m2-venda-RS1568977-id-2572574567/,-27.4450666,-48.4869811
75,2,2,530000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-75m2-venda-RS530000-id-2565807664/,-27.4259986,-48.4038679
81,2,2,559000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jurere-bairros-florianopolis-com-garagem-81m2-venda-RS559000-id-2566190611/,-27.4388938,-48.4821589
