area,rooms,bathroom,price,link,latitude,longitude
89,3,2,450000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-89m2-venda-RS450000-id-2564310988/,-27.5945326,-48.6088259
104,3,2,480000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-104m2-venda-RS480000-id-2561040589/,-27.6008766,-48.6163479
80,3,2,450000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-sao-jose-com-garagem-80m2-venda-RS450000-id-2570278010/,-27.6110359,-48.631416
90,3,2,489000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-cidade-de-florianopolis-bairros-sao-jose-com-garagem-90m2-venda-RS489000-id-2566143082/,-27.564962,-48.6157599
104,3,2,720000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-104m2-venda-RS720000-id-2572745088/,-27.5951118,-48.6073479
70,2,2,369000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-bairros-sao-jose-com-garagem-70m2-venda-RS369000-id-2569213245/,-27.5761661,-48.6247987
81,3,2,435000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-81m2-venda-RS435000-id-2551604354/,-27.5766184,-48.6063664
86,2,3,980000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-sao-jose-com-garagem-86m2-venda-RS980000-id-2572284162/,-27.6095609,-48.6282389
70,2,1,269000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-70m2-venda-RS269000-id-2563948454/,-27.6013484,-48.6150433
80,3,2,375000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-cidade-de-florianopolis-bairros-sao-jose-com-garagem-80m2-venda-RS375000-id-2559745945/,-27.5732388,-48.6264024
73,3,2,299000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-73m2-venda-RS299000-id-2561097665/,-27.5951685,-48.6130648
72,2,2,572000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-72m2-venda-RS572000-id-2572243067/,-27.5932934,-48.6159871
75,2,2,330000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-75m2-venda-RS330000-id-2527857216/,-27.555866,-48.6332459
80,2,2,469000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-bairros-sao-jose-com-garagem-80m2-venda-RS469000-id-2563253610/,-27.5761661,-48.6247987
92,3,2,595000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-92m2-venda-RS595000-id-2569959630/,-27.5951118,-48.6073479
90,2,2,572000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-90m2-venda-RS572000-id-2571483270/,-27.6008766,-48.6163479
75,2,1,580000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-75m2-venda-RS580000-id-2572254686/,-27.5918069,-48.6143218
98,4,3,589000,https://www.vivareal.com.br/imovel/apartamento-4-quartos-kobrasol-bairros-sao-jose-com-garagem-98m2-venda-RS589000-id-2571784750/,-27.5932934,-48.6159871
70,2,1,215000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-forquilhinhas-bairros-sao-jose-com-garagem-70m2-venda-RS215000-id-2572440703/,-27.5989196,-48.6487387
75,3,1,255000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-areias-bairros-sao-jose-com-garagem-75m2-venda-RS255000-id-2555015638/,-27.5550512,-48.631203
70,2,2,392000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-70m2-venda-RS392000-id-2564346616/,-27.5547022,-48.6212399
73,3,1,279000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-73m2-venda-RS279000-id-2572014873/,-27.5918069,-48.6143218
107,3,2,520000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-107m2-venda-RS520000-id-2524661691/,-27.5951118,-48.6073479
81,1,2,652207,https://www.vivareal.com.br/imoveis-lancamento/residencial-amalfi-2567563319/,-27.5891552,-48.5418747
113,3,2,880000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-praia-comprida-bairros-sao-jose-com-garagem-113m2-venda-RS880000-id-2572142535/,-27.6038963,-48.6290207
83,3,2,620000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-83m2-venda-RS620000-id-2573518661/,-27.5951118,-48.6073479
83,2,1,530000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-83m2-venda-RS530000-id-2568538693/,-27.5951118,-48.6073479
78,3,1,269000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-serraria-bairros-sao-jose-com-garagem-78m2-venda-RS269000-id-2570700815/,-27.5480655,-48.630789
78,1,1,560000,https://www.vivareal.com.br/imoveis-lancamento/residencial-lago-di-garda-78m-2567573004/,-27.5875374,-48.5393833
96,3,2,683000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-nossa-senhora-do-rosario-bairros-sao-jose-com-garagem-96m2-venda-RS683000-id-2567282418/,-27.576661,-48.6160483
98,2,2,950000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-98m2-venda-RS950000-id-2572911582/,-27.5951118,-48.6073479
80,2,1,145000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-real-parque-bairros-sao-jose-com-garagem-80m2-venda-RS145000-id-2569214229/,-27.5662476,-48.6403727
80,2,2,589000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-80m2-venda-RS589000-id-2562563787/,-27.5951118,-48.6073479
87,3,2,550000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-87m2-venda-RS550000-id-2551620465/,-27.5946778,-48.6062522
104,3,3,822000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-104m2-venda-RS822000-id-2549190329/,-27.5985203,-48.6151629
77,2,2,420000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-77m2-venda-RS420000-id-2566685031/,-27.55332965,-48.6130860795294
75,3,2,420000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-areias-bairros-sao-jose-com-garagem-75m2-venda-RS420000-id-2564342120/,-27.555866,-48.6332459
97,3,2,550000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-97m2-venda-RS550000-id-2551871206/,-27.5983478,-48.6102711
73,2,2,459900,https://www.vivareal.com.br/imovel/apartamento-2-quartos-nossa-senhora-do-rosario-bairros-sao-jose-com-garagem-73m2-venda-RS459900-id-2558199319/,-27.579236,-48.6182578
80,2,2,595000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-80m2-venda-RS595000-id-2548397784/,-27.5956923,-48.6082818
98,3,2,659000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-98m2-venda-RS659000-id-2568089274/,-27.5932934,-48.6159871
90,3,2,485000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-cidade-de-florianopolis-bairros-sao-jose-com-garagem-90m2-venda-RS485000-id-2566750602/,-27.5695397,-48.6230419
110,2,2,662000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-110m2-venda-RS662000-id-2519455970/,-27.5956923,-48.6082818
97,3,2,430000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-97m2-venda-RS430000-id-2572277329/,-27.5983478,-48.6102711
117,3,2,673500,https://www.vivareal.com.br/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-117m2-venda-RS673500-id-2564308605/,-27.5945326,-48.6088259
113,3,3,750000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-praia-comprida-bairros-sao-jose-com-garagem-113m2-venda-RS750000-id-2565223891/,-27.6041963,-48.6251912
71,2,1,299000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-71m2-venda-RS299000-id-2554846255/,-27.5969782,-48.6062267
78,3,2,392800,https://www.vivareal.com.br/imovel/apartamento-3-quartos-forquilhinhas-bairros-sao-jose-com-garagem-78m2-venda-RS392800-id-2549219578/,-27.602189,-48.6364049
98,3,1,628000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-98m2-venda-RS628000-id-2555011658/,-27.5999207,-48.6130558
108,3,2,685000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-108m2-venda-RS685000-id-2561178112/,-27.5945326,-48.6088259
82,3,2,320000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-82m2-venda-RS320000-id-2567054556/,-27.5951685,-48.6130648
117,3,2,675000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-117m2-venda-RS675000-id-2561040861/,-27.5951118,-48.6073479
80,2,2,589000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-80m2-venda-RS589000-id-2572744544/,-27.5951118,-48.6073479
94,3,2,530000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-94m2-venda-RS530000-id-2565677517/,-27.58188055,-48.6097666981961
95,2,2,650000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-95m2-venda-RS650000-id-2494494885/,-27.5992598,-48.6092721
81,2,2,640000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-81m2-venda-RS640000-id-2572120082/,-27.5985203,-48.6151629
74,2,2,495000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-nossa-senhora-do-rosario-bairros-sao-jose-com-garagem-74m2-venda-RS495000-id-2571447817/,-27.576219,-48.6156003
70,2,2,480000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-70m2-venda-RS480000-id-2573297981/,-27.578473,-48.6053643
116,2,2,477000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-bairros-sao-jose-com-garagem-116m2-venda-RS477000-id-2553766111/,-27.5734943,-48.6181696
75,2,1,400000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-75m2-venda-RS400000-id-2540486675/,-27.5737558,-48.6101594
104,3,3,822000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-104m2-venda-RS822000-id-2572120708/,-27.5985203,-48.6151629
74,2,1,479000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-cidade-de-florianopolis-bairros-sao-jose-com-garagem-74m2-venda-RS479000-id-2571217760/,-27.564962,-48.6157599
92,3,2,575000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-92m2-venda-RS575000-id-2563375862/,-27.5983478,-48.6102711
71,2,2,485000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-71m2-venda-RS485000-id-2549294176/,-27.5894183,-48.61226
73,2,1,998000,https://www.vivareal.com.br/imoveis-lancamento/residencial-back-green-towers-73m-2569361604/,-27.5816286,-48.5251039
96,3,2,519000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-96m2-venda-RS519000-id-2554115011/,-27.5850615,-48.6046915
104,3,2,614800,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-bairros-sao-jose-com-garagem-104m2-venda-RS614800-id-2564066567/,-27.5741286,-48.6247767
98,2,2,499000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-98m2-venda-RS499000-id-2549891578/,-27.55332965,-48.6130860795294
119,3,2,580000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-119m2-venda-RS580000-id-2560314918/,-27.5956624,-48.6095535
78,2,2,499000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-floresta-bairros-sao-jose-com-garagem-78m2-venda-RS499000-id-2572758304/,-27.57691865,-48.6173906851087
83,3,2,305000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ponta-de-baixo-bairros-sao-jose-com-garagem-83m2-venda-RS305000-id-2534329911/,-27.6315013,-48.6387236
76,2,2,450000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-76m2-venda-RS450000-id-2572800593/,-27.6008766,-48.6163479
75,2,2,450000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-75m2-venda-RS450000-id-2526170513/,-27.5737558,-48.6101594
74,2,3,445553,https://www.vivareal.com.br/imovel/apartamento-2-quartos-praia-comprida-bairros-sao-jose-com-garagem-74m2-venda-RS445553-id-2566041901/,-27.6062159,-48.6348345
72,2,2,325000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-bairros-sao-jose-com-garagem-72m2-venda-RS325000-id-2543288176/,-27.5734943,-48.6181696
74,2,2,515000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-74m2-venda-RS515000-id-2567221014/,-27.5960814,-48.6159752
73,2,2,360000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-73m2-venda-RS360000-id-2571857100/,-27.5550512,-48.631203
91,3,2,595000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-91m2-venda-RS595000-id-2571608651/,-27.5951118,-48.6073479
111,3,2,750000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-111m2-venda-RS750000-id-2567331829/,-27.5956624,-48.6095535
72,2,2,590000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-72m2-venda-RS590000-id-2546300403/,-27.6008766,-48.6163479
73,2,2,429000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-73m2-venda-RS429000-id-2563205705/,-27.5790787,-48.6135025
75,2,2,450000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-75m2-venda-RS450000-id-2543416087/,-27.5737558,-48.6101594
100,3,2,300000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-100m2-venda-RS300000-id-2551316993/,-27.5985203,-48.6151629
83,2,3,590000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-praia-comprida-bairros-sao-jose-com-garagem-83m2-venda-RS590000-id-2556964751/,-27.6038963,-48.6290207
74,2,2,375000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-cidade-de-florianopolis-bairros-sao-jose-com-garagem-74m2-venda-RS375000-id-2568725034/,-27.566214,-48.6225248
89,2,2,350000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-89m2-venda-RS350000-id-2572800878/,-27.5951118,-48.6073479
96,3,2,766555,https://www.vivareal.com.br/imovel/apartamento-3-quartos-nossa-senhora-do-rosario-bairros-sao-jose-com-garagem-96m2-venda-RS766555-id-2567566888/,-27.576661,-48.6160483
110,3,2,545000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-110m2-venda-RS545000-id-2565251185/,-27.5986237,-48.6145342
86,3,2,489000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-cidade-de-florianopolis-bairros-sao-jose-com-garagem-86m2-venda-RS489000-id-2551441717/,-27.5709405,-48.6259407
94,3,3,480000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-94m2-venda-RS480000-id-2563273971/,-27.6008766,-48.6163479
75,3,1,280000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-75m2-venda-RS280000-id-2554753813/,-27.5929735,-48.6064206
90,2,3,850000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-sao-jose-com-garagem-90m2-venda-RS850000-id-2573783182/,-27.616,-48.6275277
102,3,2,700000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-102m2-venda-RS700000-id-2567037472/,-27.5727226,-48.6137747
89,2,1,850000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-89m2-venda-RS850000-id-2568584422/,-27.5984612,-48.611111
73,2,1,261000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-73m2-venda-RS261000-id-2557386442/,-27.5550512,-48.631203
86,2,2,629456,https://www.vivareal.com.br/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-86m2-venda-RS629456-id-2563410108/,-27.5972231,-48.611352
92,3,1,382000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-92m2-venda-RS382000-id-2556586127/,-27.5937924,-48.6127344
94,3,2,479000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-cidade-de-florianopolis-bairros-sao-jose-com-garagem-94m2-venda-RS479000-id-2561321126/,-27.564962,-48.6157599
74,3,1,310000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-74m2-venda-RS310000-id-2564303765/,-27.55332965,-48.6130860795294
74,2,2,360000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-cidade-de-florianopolis-bairros-sao-jose-com-garagem-74m2-venda-RS360000-id-2557560304/,-27.5653856,-48.6151777
87,3,2,569000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-87m2-venda-RS569000-id-2564048783/,-27.570005,-48.6113311
86,3,2,550000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-86m2-venda-RS550000-id-2551856876/,-27.578185,-48.6064635
79,3,1,309000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-79m2-venda-RS309000-id-2566976142/,-27.5918069,-48.6143218
90,3,3,665000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-90m2-venda-RS665000-id-2573205964/,-27.5977422,-48.6187817
90,3,2,470000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-90m2-venda-RS470000-id-2556911327/,-27.55332965,-48.6130860795294
114,3,2,559000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-114m2-venda-RS559000-id-2557381950/,-27.6008766,-48.6163479
85,3,2,330000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-85m2-venda-RS330000-id-2557682563/,-27.55332965,-48.6130860795294
88,3,1,478000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-88m2-venda-RS478000-id-2555018496/,-27.5971611,-48.6155642
81,2,2,603000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-81m2-venda-RS603000-id-2557809575/,-27.5985203,-48.6151629
99,3,2,650000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-99m2-venda-RS650000-id-2572289661/,-27.5932934,-48.6159871
117,3,3,973894,https://www.vivareal.com.br/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-117m2-venda-RS973894-id-2563206855/,-27.5956624,-48.6095535
99,2,2,820000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-sao-jose-com-garagem-99m2-venda-RS820000-id-2569131982/,-27.6147758,-48.6264735
100,2,1,397000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-100m2-venda-RS397000-id-2564688890/,-27.5766184,-48.6063664
113,3,2,750000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-praia-comprida-bairros-sao-jose-com-garagem-113m2-venda-RS750000-id-2570711227/,-27.6028982,-48.6284246
113,3,2,750000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-praia-comprida-bairros-sao-jose-com-garagem-113m2-venda-RS750000-id-2565410392/,-27.6038963,-48.6290207
101,3,2,872050,https://www.vivareal.com.br/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-101m2-venda-RS872050-id-2573251377/,-27.5951118,-48.6073479
