area,rooms,bathroom,price,link,latitude,longitude
78,3,1,1050000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-78m2-venda-RS1050000-id-2565528402/,-27.59285165,-48.5465654839044
93,3,2,850000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-itacorubi-bairros-florianopolis-com-garagem-93m2-venda-RS850000-id-2571363790/,-27.5767218,-48.5065654
111,2,3,1950000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santo-antonio-de-lisboa-bairros-florianopolis-com-garagem-111m2-venda-RS1950000-id-2571725306/,-27.5061508,-48.5188698
83,2,2,495000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-com-garagem-83m2-venda-RS495000-id-2569685850/,-27.594762,-48.5519389
83,2,2,740000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saco-grande-bairros-florianopolis-com-garagem-83m2-venda-RS740000-id-2570380027/,-27.5428005,-48.5005262
106,3,2,795000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-joao-paulo-bairros-florianopolis-com-garagem-106m2-venda-RS795000-id-2529430093/,-27.5714337,-48.5132021
96,3,2,1190000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-itacorubi-bairros-florianopolis-com-garagem-96m2-venda-RS1190000-id-2570812820/,-27.5919535,-48.4922007
85,2,2,475000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-85m2-venda-RS475000-id-2564466291/,-27.4399071,-48.401143
73,2,2,950000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-com-garagem-73m2-venda-RS950000-id-2565371028/,-27.5912736,-48.5606522
76,2,2,770600,https://www.vivareal.com.br/imovel/apartamento-2-quartos-trindade-bairros-florianopolis-com-garagem-76m2-venda-RS770600-id-2560495588/,-27.5831086,-48.5236644
85,2,3,616900,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-85m2-venda-RS616900-id-2561957585/,-27.4406569,-48.417504
101,2,2,690000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-com-garagem-101m2-venda-RS690000-id-2545769641/,-27.5847358,-48.5439768
74,2,3,1224717,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-com-garagem-74m2-venda-RS1224717-id-2568291530/,-27.5890138,-48.5441045
89,3,2,719310,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-89m2-venda-RS719310-id-2567540436/,-27.434476,-48.409466
93,3,2,850000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-itacorubi-bairros-florianopolis-com-garagem-93m2-venda-RS850000-id-2569416833/,-27.5815804,-48.5044255
98,3,2,900000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-98m2-venda-RS900000-id-2567156718/,-27.5929095,-48.5526848
89,2,1,650000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-canasvieiras-bairros-florianopolis-com-garagem-89m2-venda-RS650000-id-2533079801/,-27.4295668,-48.4602439
96,2,3,1280000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-com-garagem-96m2-venda-RS1280000-id-2533027241/,-27.5901182,-48.5478707
80,3,2,530000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-carvoeira-bairros-florianopolis-com-garagem-80m2-venda-RS530000-id-2563635193/,-27.6035661,-48.5280992
88,3,2,1360000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-88m2-venda-RS1360000-id-2565447664/,-27.5876832,-48.5537724
114,3,1,1443598,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jurere-bairros-florianopolis-com-garagem-114m2-venda-RS1443598-id-2544021399/,-27.4350547,-48.5073769861319
86,2,3,1060000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-com-garagem-86m2-venda-RS1060000-id-2551949526/,-27.5934482,-48.5500531
94,3,2,485000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-carvoeira-bairros-florianopolis-com-garagem-94m2-venda-RS485000-id-2538767643/,-27.6035661,-48.5280992
85,2,1,920000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-canto-bairros-florianopolis-com-garagem-85m2-venda-RS920000-id-2568613957/,-27.5851666,-48.5846367
102,2,3,1190000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jurere-internacional-bairros-florianopolis-com-garagem-102m2-venda-RS1190000-id-2528003193/,-27.4431121,-48.4970292
76,2,1,689000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-com-garagem-76m2-venda-RS689000-id-2561675473/,-27.5972029,-48.5494815
83,2,2,1007000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jurere-internacional-bairros-florianopolis-com-garagem-83m2-venda-RS1007000-id-2560643061/,-27.439866,-48.5018151
95,3,2,950000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-estreito-bairros-florianopolis-com-garagem-95m2-venda-RS950000-id-2542724498/,-27.5885516,-48.5792819
92,3,2,708931,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-92m2-venda-RS708931-id-2567534938/,-27.434476,-48.409466
77,3,1,450000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-trindade-bairros-florianopolis-com-garagem-77m2-venda-RS450000-id-2572319392/,-27.5893834,-48.5224004
73,2,2,320000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-73m2-venda-RS320000-id-2530519156/,-27.4399071,-48.401143
92,2,1,265000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-92m2-venda-RS265000-id-2549227405/,-27.4399071,-48.401143
113,3,4,953312,https://www.vivareal.com.br/imovel/apartamento-3-quartos-santo-antonio-de-lisboa-bairros-florianopolis-com-garagem-113m2-venda-RS953312-id-2531232195/,-27.5044067,-48.5117278
96,3,3,975000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-corrego-grande-bairros-florianopolis-com-garagem-96m2-venda-RS975000-id-2559371657/,-27.6004558,-48.499323
91,3,2,535000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-abraao-bairros-florianopolis-com-garagem-91m2-venda-RS535000-id-2566428744/,-27.6088529,-48.5937565
105,2,3,728092,https://www.vivareal.com.br/imovel/apartamento-2-quartos-canasvieiras-bairros-florianopolis-com-garagem-105m2-venda-RS728092-id-2544018554/,-27.4295668,-48.4602439
71,2,2,1231000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-com-garagem-71m2-venda-RS1231000-id-2517924690/,-27.5890138,-48.5441045
96,3,3,655000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-corrego-grande-bairros-florianopolis-com-garagem-96m2-venda-RS655000-id-2564580966/,-27.6008825,-48.5094298
71,2,3,680000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-itacorubi-bairros-florianopolis-com-garagem-71m2-venda-RS680000-id-2529963416/,-27.5747361,-48.5101978
70,2,2,330000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-70m2-venda-RS330000-id-2573060495/,-27.4363229,-48.3932246
74,2,1,729000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-canasvieiras-bairros-florianopolis-com-garagem-74m2-venda-RS729000-id-2569877931/,-27.4295668,-48.4602439
85,3,2,490000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-abraao-bairros-florianopolis-com-garagem-85m2-venda-RS490000-id-2564124335/,-27.6063282,-48.5935237
81,2,2,650000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-81m2-venda-RS650000-id-2569204430/,-27.4336452,-48.4035175
86,3,1,530000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-86m2-venda-RS530000-id-2569516468/,-27.4344717,-48.3966799
80,2,2,835000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachoeira-do-bom-jesus-bairros-florianopolis-com-garagem-80m2-venda-RS835000-id-2549105734/,-27.4164048,-48.4287556
107,3,2,350000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-estreito-bairros-florianopolis-107m2-venda-RS350000-id-2551273675/,-27.5915669,-48.5799582
82,2,3,1013206,https://www.vivareal.com.br/imovel/apartamento-2-quartos-joao-paulo-bairros-florianopolis-com-garagem-82m2-venda-RS1013206-id-2565676153/,-27.5661944,-48.5162384
102,2,2,650000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-102m2-venda-RS650000-id-2555205484/,-27.4341444,-48.3934617
99,2,3,2279000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-campeche-bairros-florianopolis-com-garagem-99m2-venda-RS2279000-id-2561011114/,-27.6656046,-48.4766336
80,2,1,490000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-80m2-venda-RS490000-id-2544017846/,-27.4399071,-48.401143
83,1,2,750000,https://www.vivareal.com.br/imovel/apartamento-1-quartos-campeche-bairros-florianopolis-com-garagem-83m2-venda-RS750000-id-2566424397/,-27.7010513,-48.4981404
79,2,2,680000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-lagoa-da-conceicao-bairros-florianopolis-com-garagem-79m2-venda-RS680000-id-2562734875/,-27.6029786,-48.4677418
111,3,3,1290000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-estreito-bairros-florianopolis-com-garagem-111m2-venda-RS1290000-id-2557842274/,-27.5851247,-48.5793944
101,3,3,1550000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jurere-internacional-bairros-florianopolis-com-garagem-101m2-venda-RS1550000-id-2565129962/,-27.4421619,-48.5012704
105,3,2,590000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-105m2-venda-RS590000-id-2535709627/,-27.4399071,-48.401143
76,1,2,499664,https://www.vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-com-garagem-76m2-venda-RS499664-id-2550747070/,-27.4308864,-48.4499007
107,3,3,899000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-joao-paulo-bairros-florianopolis-com-garagem-107m2-venda-RS899000-id-2561673618/,-27.5597242,-48.5144921
70,2,2,190000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-70m2-venda-RS190000-id-2572204553/,-27.4399071,-48.401143
102,3,2,1550000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-corrego-grande-bairros-florianopolis-com-garagem-102m2-venda-RS1550000-id-2554037346/,-27.6004558,-48.499323
95,3,2,1442000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-95m2-venda-RS1442000-id-2539676313/,-27.5903594,-48.55602965
111,2,2,1738041,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santo-antonio-de-lisboa-bairros-florianopolis-com-garagem-111m2-venda-RS1738041-id-2564984056/,-27.5274623,-48.5154513
